trk_id;str_to_translate;context;fr_FR;es_ES;it_IT;de_DE;LOCK
343071;"""Show me those pearly whites.""";"YZ_Common_ToothFairy;YZ_Rare_ToothFairy;BR_Rare_ToothFairy";;;;;0
343124;"""Stay on the path, they say. I make my own path!""";"LY_Rare_BravosPathfinder;BR_Common_BravosPathfinder;BR_Rare_BravosPathfinder";;;;;0
343151;"""Suspira's mines will soon run dry. Your precious Kelon will run dry.""";"OD_Rare_KelonicGenerator;AX_Common_KelonicGenerator;AX_Rare_KelonicGenerator";;;;;0
343070;"""The form has been filled out incorrectly. Please make a new appointment tomorrow.""";"YZ_Rare_MonolithArchivist;OD_Common_MonolithArchivist;OD_Rare_MonolithArchivist";;;;;0
343138;"""The most effective way to do it, is to do it.""";"OD_Rare_AmeliaEarhart;AX_Common_AmeliaEarhart;AX_Rare_AmeliaEarhart";;;;;0
416690;"""The pen is mightier than the sword.""";"YZ_Rare_Thoth;OD_Common_Thoth;OD_Rare_Thoth";;;;;0
416599;"""There are gates one should not open, there are seals one should not breach. And yet I will.""";"YZ_Common_KuwattheDissenter;YZ_Rare_KuwattheDissenter;OD_Rare_KuwattheDissenter";;;;;0
343146;"""This material does not seem to be affected by gravity. By harnessing the properties of this Aerolith, we could create flying ships and cities, and fly close to the clouds...""";"OD_Rare_JianAssemblyOverseer;AX_Common_JianAssemblyOverseer;AX_Rare_JianAssemblyOverseer";;;;;0
416778;"""Wake up, you lazy furball!""";"MU_Common_Mowgli;MU_Rare_Mowgli;AX_Rare_Mowgli";;;;;0
343096;"""Want to play a game of headman-hunter-fox with me? I promise not to cheat!""";"MU_Common_Kitsune;MU_Rare_Kitsune;BR_Rare_Kitsune";;;;;0
343099;"""We are the sentinels of the Skein, always keeping a finger on the pulse of nature.""";"MU_Common_MunaDruid;MU_Rare_MunaDruid;AX_Rare_MunaDruid";;;;;0
416670;"""We don’t inherit the earth from our ancestors, we borrow it from our children.""";"YZ_Rare_MunaCaregiver;MU_Common_MunaCaregiver;MU_Rare_MunaCaregiver";;;;;0
416890;"""We will be the arrow that pierces the veil of the unknown, the torch that banishes the mists of ignorance!""";"BR_Common_BravosVanguard;BR_Rare_BravosVanguard;AX_Rare_BravosVanguard";;;;;0
416780;"""What do you need?""";"MU_Common_MunaMerchant;MU_Rare_MunaMerchant;AX_Rare_MunaMerchant";;;;;0
345592;"""You can draw water out of a water-well, so I should think you could draw treacle out of a treacle-well — eh, stupid ?""";"LY_Common_TheHatter;LY_Rare_TheHatter;BR_Rare_TheHatter";;;;;0
416883;#$<FLEETING>.#  #All Characters in target Expedition# gain <ASLEEP>. (This only affects one player's Characters. During Dusk, ignore their statistics. During Rest, they don't go to Reserve and they lose Asleep.);LY_Rare_TwinkleTwinkle;;;;;0
416909;#$<FLEETING>.#  Target Character gains #2 boosts# and loses <FLEETING_CHAR>.;BR_Rare_HelpingHand;;;;;0
416910;#$<SEASONED>.#;BR_Rare_Kappa;;;;;0
416904;#$<SEASONED_ME_FS>.#  #{H} You may pay {2} to have me gain 1 boost.#;BR_Rare_BravosPathfinder;;;;;0
346017;#$<TOUGH_1>.#;BR_Rare_Shenlong;;;;;0
416898;#$<TOUGH_2>.#;BR_Rare_Achilles;;;;;0
416730;#$<TOUGH_2>.#  At Noon — Target Expedition moves forward one region.;OD_Rare_GrandEndeavor;;;;;0
416856;#<FLEETING>.#  Target Character gains <FLEETING_CHAR>. (If it would be sent to Reserve, discard it instead.)  #Draw a card.#;LY_Rare_ACappellaTraining;;;;;0
416807;#At Noon — Draw a card.#;MU_Rare_Inari;;;;;0
416741;#Cards# your opponents play cost {1} more.;OD_Rare_RobinHood;;;;;0
416735;#I am $<DEFENDER> unless you control two or more other Bureaucrats.#;OD_Rare_MonolithArchivist;;;;;0
416872;#If you would roll a die, you may add 1 to its result.# (Choose after you see the result.);LY_Rare_Martengale;;;;;0
416692;#When I'm sacrificed — You may have target Character gain 2 boosts.#;YZ_Rare_YzmirStargazer;;;;;0
416948;#When a Robot joins your Expeditions — You may sacrifice me to give it 2 boosts.#  When I'm sacrificed, if I was not <FLEETING> — Put me in Reserve.;AX_Rare_MoonlightJellyfish;;;;;0
341687;#{1}#, {T} : Draw a card.;"OD_Rare_KelonicGenerator;AX_Rare_KelonicGenerator";;;;;0
416868;#{D} : <RESUPPLY>.# (Put the top card of your deck in Reserve. Discard me from Reserve to do this.);"LY_Rare_LyraChronicler;LY_Rare_LyraNavigator;AX_Rare_LyraChronicler";;;;;0
416732;#{D} : Activate the {j} abilities of target Permanent you control.# (Discard me from Reserve to do this.);"OD_Rare_JianAssemblyOverseer;AX_Rare_Inari;AX_Rare_JianAssemblyOverseer";;;;;0
416736;#{D} : Create an <ORDIS_RECRUIT> Soldier token in target Expedition.# (Discard me from Reserve to do this.);OD_Rare_MonolithLegate;;;;;0
340302;#{D} : Draw a card.# (Discard me from Reserve to do this.);YZ_Rare_Sakarabru;;;;;0
416792;#{D} : Target Character with Hand Cost {3} or less gains <ANCHORED>.# (Discard me from Reserve to do this.);"MU_Rare_Aja;MU_Rare_Kodama;MU_Rare_Mowgli;MU_Rare_SonofYggdrasil;LY_Rare_Kodama";;;;;0
327547;#{D} : The next Character you play this turn costs {1} less.# (Discard me from your Reserve to activate this effect);OD_Rare_Ozma;;;;;0
340308;#{D} : The next Character you play this turn gains 1 boost.# (Discard me from Reserve to do this.);"OD_Rare_HavenWarrior;MU_Rare_MeditationTraining;BR_Rare_HavenTrainee;BR_Rare_HavenWarrior;BR_Rare_Kappa";;;;;0
416902;#{D} : The next Character you play this turn gains 2 boosts.# (Discard me from Reserve to do this.);BR_Rare_Atlas;;;;;0
416913;#{D} : The next Character you play this turn loses <FLEETING>.# (Discard me from Reserve to do this.);BR_Rare_LadyoftheLake;;;;;0
340312;#{D} : The next Permanent you play this turn costs {1} less.# (Discard me from Reserve to do this.);AX_Rare_TheFrogPrince;;;;;0
416676;#{D} : The next Spell you play this turn costs {1} less.# (Discard me from Reserve to do this.);YZ_Rare_OrdisCadets;;;;;0
416661;#{D} : The next Spell you play this turn loses <FLEETING>.# (Discard me from Reserve to do this.);YZ_Rare_LadyoftheLake;;;;;0
416663;#{D} : The next card you play this turn costs {1} less.# (Discard me from Reserve to do this.);"YZ_Rare_LyraSkald;LY_Rare_LyraSkald;LY_Rare_OuroborosCroupier;LY_Rare_OuroborosInkcaster;LY_Rare_RobinHood;AX_Rare_OuroborosCroupier";;;;;0
416720;#{H} I gain 1 boost$<BB>.#;"OD_Rare_AmeliaEarhart;AX_Rare_AmeliaEarhart";;;;;0
416737;#{H} If you control a token, $<RESUPPLY_LOW>.#;"OD_Rare_MonolithRuneScribe;AX_Rare_MonolithRuneScribe";;;;;0
416939;#{H} If you control two or more Landmarks, I gain 2 boosts.#  {R} If you control two or more Landmarks, I lose <FLEETING_CHAR>.;AX_Rare_Athena;;;;;0
416724;#{H} If you control two or more other Characters, I gain 2 boosts.#  {R} If you control two or more #other Characters#, I lose <FLEETING_CHAR>.;OD_Rare_Athena;;;;;0
416825;#{H} Up to one target Plant gains 2 boosts.#;MU_Rare_MunaDruid;;;;;0
416662;#{H} You may discard a card from your Reserve to $<RESUPPLY_INF>.#;"YZ_Rare_LyraSkald;LY_Rare_LyraSkald";;;;;0
416907;"#{J} $<RESUPPLY>.#  Your Characters have: "" {R} I gain 1 boost.""";"BR_Rare_HavenBravosBastion;AX_Rare_HavenBravosBastion";;;;;0
416940;#{J} <RESUPPLY>.#  At Noon — $<RESUPPLY>.;AX_Rare_AxiomReprocessor;;;;;0
416952;#{J} <RESUPPLY>.#  If you would #<RESUPPLY_INF>, instead reveal the top two cards of your deck. Put one in Reserve, and discard the other.#;AX_Rare_TheOuroborosLyraBastion;;;;;0
416628;#{J} Draw a card.#  At Noon — Draw a card.;"YZ_Rare_AetherShard;LY_Rare_AetherShard";;;;;0
416951;#{J} Draw a card.#  {T} : The next Character you play from your hand this turn activates its {r} abilities (as if it had been played from Reserve).;AX_Rare_TheFoundryAxiomBastion;;;;;0
416946;#{J} Target Character gains 1 boost.#  {T} : I gain two Kelon counters.  {T}, Spend one of my Kelon counters: #target Character gains 1 boost.#;AX_Rare_KelonCylinder;;;;;0
416870;#{J} Target Character gains <FLEETING>, <ANCHORED> or <ASLEEP>.#  At Dusk — if you control a <FLEETING> Character, another <ANCHORED> Character and yet another <ASLEEP> Character, you win the game.;LY_Rare_LyraFestival;;;;;0
416795;#{J} You may pay {1} to $<RESUPPLY_INF>.#  {T} : The next Plant you play this turn costs {1} less.;MU_Rare_BountifulMeadow;;;;;0
416793;#{J} You may pay {1} to have me gain $<ANCHORED>.#  At Noon — $<RESUPPLY>.;"MU_Rare_AloeVera;LY_Rare_AloeVera";;;;;0
346004;#{J}# $<RESUPPLY>.;LY_Rare_Esmeralda;;;;;0
416942;#{J}# Create a <BRASSBUG> Robot token in target Expedition.;AX_Rare_FoundryArmorer;;;;;0
416791;#{J}# Each player puts the top card of their deck in their Mana zone (as an exhausted Mana Orb).;MU_Rare_Aja;;;;;0
345994;#{J}# Target Character gains <ANCHORED>. (During Rest, it doesn't go to Reserve and it loses Anchored.);"MU_Rare_Parvati;BR_Rare_Parvati";;;;;0
416632;#{J}# Target opponent discards a card from their hand.;YZ_Rare_Baku;;;;;0
339731;#{J}# You may send target Character to Reserve.;YZ_Rare_DorothyGale;;;;;0
416810;#{R} Target Character gains 1 boost.#;"MU_Rare_Issunboshi;BR_Rare_Issunboshi";;;;;0
416686;#{R} The next Spell you play this Afternoon costs {1} less.#;"YZ_Rare_StudiousDisciple;LY_Rare_StudiousDisciple";;;;;0
345969;$<DEFENDER>.;"YZ_Rare_MonolithArchivist;OD_Common_MonolithArchivist";;;;;0
416806;$<ETERNAL>.  #$<TOUGH_X>, where X is the number of plants you control.#  {J} I gain 4 boosts.  At Noon — I gain 4 boosts.;MU_Rare_Hydracaena;;;;;0
416770;$<ETERNAL>.  {J} I gain 4 boosts.  At Noon — I gain 4 boosts.;"MU_Common_Hydracaena;LY_Rare_Hydracaena";;;;;0
416743;$<FLEETING>.  #Create an <ORDIS_RECRUIT> Soldier token in target Expedition.#  Send to Reserve target Character with Hand Cost {X} or less, where X is the number of Characters you control.;OD_Rare_TeamworkTraining;;;;;0
416639;$<FLEETING>.  #Expeditions# can't move forward this Day.;"YZ_Rare_CelebrationDay;OD_Rare_CelebrationDay";;;;;0
416617;$<FLEETING>.  $<SABOTAGE>, then $<RESUPPLY_LOW>.;"YZ_Common_SpyCraft;LY_Rare_SpyCraft";;;;;0
416877;$<FLEETING>.  All Characters #controlled by target player# switch Expeditions. (They leave their Expeditions and join their controller's other Expedition.);LY_Rare_RidetheBifrost;;;;;0
416681;$<FLEETING>.  All Characters you control switch Expeditions. (They leave their Expeditions and join their controller's other Expedition.);"YZ_Rare_RidetheBifrost;LY_Common_RidetheBifrost";;;;;0
345971;$<FLEETING>.  Characters you control gain 1 boost$<BB>. (Cards in Reserve are not controlled.);OD_Common_Charge;;;;;0
416799;$<FLEETING>.  Choose one:  • Discard target <FLEETING_CHAR>, <ANCHORED> or <ASLEEP> Character.  • Discard target Permanent.;"MU_Rare_ClothCocoon;LY_Common_ClothCocoon";;;;;0
416734;$<FLEETING>.  Choose one:  • Send to Reserve target Character with Hand Cost {4} or less.  • Discard target Permanent with Hand Cost {4} or less.;"OD_Rare_KelonBurst;AX_Common_KelonBurst";;;;;0
416708;$<FLEETING>.  Choose one:  • Send to Reserve target Character with Hand Cost {4} or more.  • Discard target Permanent with Hand Cost {4} or more.;"OD_Common_StickyNoteSeals;AX_Rare_StickyNoteSeals";;;;;0
416822;$<FLEETING>.  Discard one of your Mana Orbs. If you do, discard target Character or Permanent.;"MU_Rare_ManaEruption;BR_Common_ManaEruption;BR_Rare_ManaEruption";;;;;0
416860;$<FLEETING>.  Discard target <FLEETING_CHAR>, <ANCHORED> or <ASLEEP> Character.;LY_Rare_ClothCocoon;;;;;0
345963;$<FLEETING>.  Discard target Character or Permanent.;"YZ_Common_BanishingGate;OD_Rare_BanishingGate";;;;;0
416586;$<FLEETING>.  Discard up to two targets, Characters or Permanents.;YZ_Common_CelestialBlast;;;;;0
416640;$<FLEETING>.  Discard up to two targets, Characters or Permanents.  #Draw a card.#;"YZ_Rare_CelestialBlast;OD_Rare_CelestialBlast";;;;;0
416777;$<FLEETING>.  Put target Character or Permanent in its owner's Mana zone (as an exhausted Mana Orb).;"MU_Common_ManaReaping;BR_Rare_ManaReaping";;;;;0
416820;$<FLEETING>.  Put the top card of your deck in your Mana zone (as an exhausted Mana Orb).;"MU_Rare_ManaChanneling;BR_Common_ManaChanneling";;;;;0
416652;$<FLEETING>.  Return target Character or Permanent with Hand Cost #{5} or less# to its owner's hand.;"YZ_Rare_Intimidation;BR_Rare_Intimidation";;;;;0
416896;$<FLEETING>.  Return target Character or Permanent with Hand Cost {4} or less to its owner's hand.;BR_Common_Intimidation;;;;;0
416848;$<FLEETING>.  Reveal the top four cards of your Deck. Choose up to two Characters from these cards and put them in your Expeditions. They gain <FLEETING>. Discard the other cards. (Don't activate any {h} abilities.);LY_Common_MindApotheosis;;;;;0
416941;$<FLEETING>.  Sacrifice a Character #or Permanent#. If you do, discard target Character or Permanent.;AX_Rare_Boom;;;;;0
416634;$<FLEETING>.  Sacrifice a Character. If you do, discard target Character or Permanent.;"YZ_Rare_Boom;AX_Common_Boom";;;;;0
416643;$<FLEETING>.  Sacrifice a Character. If you do, draw #three cards#.;YZ_Rare_GiftofSelf;;;;;0
416594;$<FLEETING>.  Sacrifice a Character. If you do, draw two cards.;"YZ_Common_GiftofSelf;OD_Rare_GiftofSelf";;;;;0
416711;$<FLEETING>.  Send to Reserve target Character with Hand Cost {X} or less, where X is the number of Characters you control.;"OD_Common_TeamworkTraining;AX_Rare_TeamworkTraining";;;;;0
416659;$<FLEETING>.  Send to Reserve up to #four# target Characters with a total Hand Cost #{6} or less#.;"YZ_Rare_KrakensWrath;AX_Rare_KrakensWrath";;;;;0
416597;$<FLEETING>.  Send to Reserve up to three target Characters with a total Hand Cost {5} or less.;YZ_Common_KrakensWrath;;;;;0
416693;$<FLEETING>.  Target Expedition can't move forward this Day.;OD_Common_CelebrationDay;;;;;0
416616;$<FLEETING>.  Target Expedition moves forward one region.;"YZ_Common_SmallStepGiantLeap;LY_Rare_SmallStepGiantLeap";;;;;0
346007;$<FLEETING>.  You may discard a card from your Reserve to reduce my cost by #{1}#.  Return target Character or Permanent to the top of its owner's deck.;LY_Rare_PaintPrison;;;;;0
346003;$<FLEETING>.  You may discard a card from your Reserve to reduce my cost by {2}.  Return target Character or Permanent to the top of its owner's deck.;"MU_Rare_PaintPrison;LY_Common_PaintPrison";;;;;0
346009;$<GIGANTIC>.;"MU_Common_SonofYggdrasil;BR_Common_Atlas;BR_Rare_SonofYggdrasil";;;;;0
416901;$<GIGANTIC>.  #$<SEASONED>.#;BR_Rare_Atlas;;;;;0
416828;$<GIGANTIC>.  #$<TOUGH_1>.#;MU_Rare_SonofYggdrasil;;;;;0
416725;$<GIGANTIC>.  #Tokens you control are <GIGANTIC>.#;OD_Rare_Atlas;;;;;0
416865;$<GIGANTIC>.  $<TOUGH_X>, where X is the number of regions between your Hero and Companion. (If they are adjacent, X equals 0.);"LY_Rare_KaibaraAsgarthanLeviathan;BR_Common_KaibaraAsgarthanLeviathan;BR_Rare_KaibaraAsgarthanLeviathan";;;;;0
416688;$<GIGANTIC>.  {J} Sacrifice #one Character#.  All regions are {E} and lose their other types.;YZ_Rare_TheKraken;;;;;0
416624;$<GIGANTIC>.  {J} Sacrifice two Characters.  All regions are {E} and lose their other types.;YZ_Common_TheKraken;;;;;0
416744;$<GIGANTIC>.  {J} Sacrifice two Characters.  All regions are {O} and lose their other types.;OD_Rare_TheKraken;;;;;0
416805;$<RESUPPLY>, #then <RESUPPLY_LOW> again#.;MU_Rare_Harvest;;;;;0
416767;$<RESUPPLY>.;"MU_Common_Harvest;AX_Rare_Harvest";;;;;0
416685;$<SABOTAGE>, then $<RESUPPLY_LOW>.;YZ_Rare_SpyCraft;;;;;0
416678;$<SEASONED_ME_FS>.;"YZ_Rare_Red;BR_Common_Red";;;;;0
416918;$<SEASONED_ME_FS>.  #At Dusk — if I have 3 or more boosts, draw a card.#;BR_Rare_Red;;;;;0
416636;$<SEASONED_ME_FS>.  {J} I gain 1 boost.;"YZ_Rare_BravosBladedancer;BR_Common_BravosBladedancer";;;;;0
416903;$<SEASONED_ME_FS>.  {J} I gain 1 boost.  #{R} If I have 4 boosts or less, I lose <FLEETING_CHAR>.#;BR_Rare_BravosBladedancer;;;;;0
416719;$<TOUGH_1>.;"OD_Rare_Achilles;BR_Common_Achilles";;;;;0
345596;${actplayer} can't take the mandatory action and must restart his turn;Status bar (game state);;;;;0
323673;${actplayer} may discard ${n} card(s) from ${source} to ${destination};Status bar (game state);;;;;0
416365;${actplayer} may discard cards to draw the same amount of cards;Status bar (game state);;;;;0
317533;${actplayer} may invoke ${tokenType};Status bar (game state);;;;;0
331149;${actplayer} may play ${card_name};Status bar (game state);;;;;0
331151;${actplayer} may play ${card_name} for free;Status bar (game state);;;;;0
416367;${actplayer} must block an expedition from moving this day;Status bar (game state);;;;;0
416352;${actplayer} must choose 1 die result or select a card to add 2;Status bar (game state);;;;;0
317527;${actplayer} must choose an action or pass;Status bar (game state);;;;;0
317541;${actplayer} must choose exactly one effect;Status bar (game state);;;;;0
317539;${actplayer} must choose which effect to resolve;Status bar (game state);;;;;0
317535;${actplayer} must confirm or restart their turn;Status bar (game state);;;;;0
317537;${actplayer} must confirm the switch of player;Status bar (game state);;;;;0
416360;${actplayer} must discard ${nLandmarks} landmark card(s);Status bar (game state);;;;;0
416361;${actplayer} must discard ${nReserve} reserve card(s);Status bar (game state);;;;;0
416358;${actplayer} must discard ${nReserve} reserve card(s) and ${nLandmarks} landmark card(s);Status bar (game state);;;;;0
317529;${actplayer} must discard ${n} card(s) from ${source} to ${destination};Status bar (game state);;;;;0
327509;${actplayer} must discard ${n} reserve card(s) and ${nLandmarks} landmark card(s);Status bar (game state);;;;;0
416356;${actplayer} must move one expedition backward;Status bar (game state);;;;;0
416354;${actplayer} must move one expedition forward;Status bar (game state);;;;;0
416363;${actplayer} must select the target(s): ${description};Status bar (game state);;;;;0
416369;${actplayer} must target an expedition;Status bar (game state);;;;;0
343887;${biome_0} and ${biome_1};Notifications;;;;;0
343888;${biome_0}, ${biome_1} and ${biome_2};Notifications;;;;;0
336464;${card_name} gains ${increase} ${counterName};Notifications;;;;;0
317576;${card_name} gains ${n} ${power};Notifications;;;;;0
317574;${card_name} gains ${n} ${power} (${card_name2}'s effect);Notifications;;;;;0
317575;${card_name} gains ${power};Notifications;;;;;0
317573;${card_name} gains ${power} (${card_name2}'s effect);Notifications;;;;;0
416568;${card_name} loses ${n} ${power};Notifications;;;;;0
343033;${n} dice are added to the roll (Ouroboros Lyra Bastion's effect);RollDie;;;;;0
343818;${phase_icon} Day n°${day}: afternoon ${phase_icon2};Notifications;;;;;0
343819;${phase_icon} Day n°${day}: dusk ${phase_icon2};Notifications;;;;;0
343816;${phase_icon} Day n°${day}: morning ${phase_icon2};Notifications;;;;;0
343820;${phase_icon} Day n°${day}: night ${phase_icon2};Notifications;;;;;0
343817;${phase_icon} Day n°${day}: noon ${phase_icon2};Notifications;;;;;0
327601;${player_name} activates ${card_name} {J} effect;ActivateEffect;;;;;0
323685;${player_name} activates support effect of ${card_name} and discards it;Notifications;;;;;0
343878;${player_name} advances in ${expedition} expedition by winning in ${biomes_desc};Notifications;;;;;0
317557;${player_name} becomes First player;Notifications;;;;;0
416569;${player_name} blocks ${player_name2} ${expedition}'s expedition until next Day;Notifications;;;;;0
416571;${player_name} blocks all expeditions until next Day (${card_name};Notifications;;;;;0
317548;${player_name} choses ${n} card(s) as mana;"NewDayTrait;Discard";;;;;0
317562;${player_name} discards ${card_names};Notifications;;;;;0
416965;${player_name} discards ${card_names} (${nLandmarks} landmark(s));NightCleanup;;;;;0
416964;${player_name} discards ${card_names} (${nReserve} card(s) in reserve);NightCleanup;;;;;0
416963;${player_name} discards ${card_names} (${nReserve} card(s) in reserve, ${nLandmarks} landmark(s));NightCleanup;;;;;0
324019;${player_name} discards ${card_names} (${n} card(s));"Notifications;Discard";;;;;0
317560;${player_name} discards ${card_names} and moves ${card_names2} to reserve;Notifications;;;;;0
341268;${player_name} discards ${card_names} as they are not targeted;Target;;;;;0
416566;${player_name} discards ${card_names} to mana;Notifications;;;;;0
416967;${player_name} discards ${card_name} to add 2 to its rolls.;RollDie;;;;;0
317563;${player_name} discards ${n} card(s);"Notifications;Discard";;;;;0
324022;${player_name} discards ${n} card(s) from the ${source};Discard;;;;;0
320921;${player_name} draws ${card_names} from his deck;Notifications;;;;;0
320920;${player_name} draws ${card_names} from its deck (${card_name2}'s effect);Player;;;;;0
341678;${player_name} draws ${card_names} from its deck and must keep 1 (${card_name2}'s effect combined with  The Ouroboros, Lyra Bastion);Resupply;;;;;0
336650;${player_name} draws ${n} card(s) and put them as mana;DrawMana;;;;;0
317567;${player_name} draws ${n} card(s) from its deck;Notifications;;;;;0
320123;${player_name} draws ${n} card(s) from its deck (${card_name2}'s effect);Player;;;;;0
317591;${player_name} draws ${n} scoring cards from the deck;Notifications;;;;;0
348843;${player_name} draws 1 card from its deck and put it in mana (${card_name2}'s effect);"NewDayTrait;Draw";;;;;0
323686;${player_name} exhauts its deck and shuffle the discard;Notifications;;;;;0
323680;${player_name} expedition cannot move;Player;;;;;0
323687;${player_name} invokes ${card_name} in ${displayLocation} (${card_name2}'s effect);Notifications;;;;;0
317561;${player_name} moves ${card_names2} to reserve;Notifications;;;;;0
331153;${player_name} moves ${card_name} to opposite expedition (${card_name2}'s effect);Notifications;;;;;0
323681;${player_name} moves in ${expedition} due to ${card_name}'s effect;Notifications;;;;;0
343827;${player_name} passes and ends its afternoon;Notifications;;;;;0
343883;${player_name} pays ${mana_cost};Notifications;;;;;0
343880;${player_name} pays ${mana_cost} and reduce by ${consume} the counter (${card_name}'s effect);Notifications;;;;;0
343882;${player_name} pays ${mana_cost} and taps ${card_name} to activate it's effect;Notifications;;;;;0
320922;${player_name} places ${card_names} from its deck to Reserve (${card_name2}'s effect);Resupply;;;;;0
317556;${player_name} places ${n} card(s) as mana;Notifications;;;;;0
317566;${player_name} places ${n} card(s) in his hand;Notifications;;;;;0
345531;${player_name} plays ${card_name} for ${mana_cost};Notifications;;;;;0
345533;${player_name} plays ${card_name} for ${mana_cost} and places it in ${displayLocation};Notifications;;;;;0
345530;${player_name} plays ${card_name} from Reserve for ${mana_cost};Notifications;;;;;0
345532;${player_name} plays ${card_name} from Reserve for ${mana_cost} and places it in ${displayLocation};Notifications;;;;;0
343021;${player_name} puts ${card_names} on top of its deck;Notifications;;;;;0
317754;${player_name} puts ${n} card(s) to players' hand;Discard;;;;;0
331154;${player_name} reduce by ${consume} the counter (${card_name}'s effect);Notifications;;;;;0
345589;${player_name} remove ${card_names} from play;Notifications;;;;;0
317551;${player_name} restarts their turn;Notifications;;;;;0
320417;${player_name} rolls ${roll_text} (${card_name2}'s effect);Notifications;;;;;0
317580;${player_name} taps ${card_name} to activate it's effect;Notifications;;;;;0
317577;${player_name} targets ${card_names} for ${card_name}'s effect;Notifications;;;;;0
416567;${player_name} targets ${card_names} for ${card_name}'s effect and pays ${n} (Tough effect);Notifications;;;;;0
416972;${player_name} targets ${player_name2} for ${card_name}'s effect;TargetPlayer;;;;;0
320902;${player_name} triggers After You effect (${card_name}'s effect);Notifications;;;;;0
343879;${player_name} triggers After You effect and pays ${mana_cost} (${card_name}'s effect);Notifications;;;;;0
320897;${player_name} will play the faction ${faction_name} with the hero ${card_name};Notifications;;;;;0
347938;${player_name} will trigger {R} effect of next played character;SpecialEffect;;;;;0
